Employee Id,Date,Start,End,A,TEST,Badge,0,DateTimePunchStart,DateTimePunchEnd
26767,04/13/2018,538.00,1030,A,TEST,12997095,0,201804130538,201804131030
26767,04/14/2018,538.00,1129,A,TEST,12997095,0,201804140538,201804141129
26768,04/09/2018,930.00,1251,A,TEST,12997173,0,201804090930,201804091251
26768,04/09/2018,1321.00,1837,A,TEST,12997173,0,201804091321,201804091837
26768,04/10/2018,1200.00,Z,A,TEST,12997173,0,,
26768,04/11/2018,930.00,1300,A,TEST,12997173,0,201804110930,201804111300
26768,04/11/2018,1330.00,1928,A,TEST,12997173,0,201804111330,201804111928
26768,04/12/2018,930.00,1305,A,TEST,12997173,0,201804120930,201804121305
26768,04/12/2018,1335.00,1904,A,TEST,12997173,0,201804121335,201804121904
26768,04/13/2018,929.00,1235,A,TEST,12997173,0,201804130929,201804131235
26768,04/13/2018,1305.00,1916,A,TEST,12997173,0,201804131305,201804131916
26768,04/14/2018,1231.00,1403,A,TEST,12997173,0,201804141231,201804141403
26768,04/14/2018,701.00,1201,A,TEST,12997173,0,201804140701,201804141201
26770,04/09/2018,410.00,0900,A,TEST,12997171,0,201804090410,201804090900
26770,04/09/2018,930.00,1500,A,TEST,12997171,0,201804090930,201804091500
26770,04/09/2018,1530.00,1907,A,TEST,12997171,0,201804091530,201804091907
26770,04/10/2018,404.00,0900,A,TEST,12997171,0,201804100404,201804100900
26770,04/10/2018,930.00,1500,A,TEST,12997171,0,201804100930,201804101500
26770,04/10/2018,1530.00,1803,A,TEST,12997171,0,201804101530,201804101803
26770,04/11/2018,930.00,1607,A,TEST,12997171,0,201804110930,201804111607
26770,04/11/2018,411.00,0900,A,TEST,12997171,0,201804110411,201804110900
26770,04/12/2018,930.00,1538,A,TEST,12997171,0,201804120930,201804121538
26770,04/12/2018,423.00,0900,A,TEST,12997171,0,201804120423,201804120900
26770,04/13/2018,1530.00,1933,A,TEST,12997171,0,201804131530,201804131933
26770,04/13/2018,930.00,1500,A,TEST,12997171,0,201804130930,201804131500
26770,04/13/2018,411.00,0900,A,TEST,12997171,0,201804130411,201804130900
26770,04/14/2018,930.00,1040,A,TEST,12997171,0,201804140930,201804141040
26770,04/14/2018,405.00,0900,A,TEST,12997171,0,201804140405,201804140900
26773,04/11/2018,1418.00,1848,A,TEST,13991771,0,201804111418,201804111848
26773,04/12/2018,925.00,1317,A,TEST,13991771,0,201804120925,201804121317
26773,04/12/2018,1417.00,1859,A,TEST,13991771,0,201804121417,201804121859
26773,04/13/2018,1546.00,1859,A,TEST,13991771,0,201804131546,201804131859
26773,04/13/2018,1252.00,1545,A,TEST,13991771,0,201804131252,201804131545
26773,04/13/2018,745.00,1152,A,TEST,13991771,0,201804130745,201804131152
26773,04/14/2018,1547.00,1758,A,TEST,13991771,0,201804141547,201804141758
26773,04/14/2018,1239.00,1546,A,TEST,13991771,0,201804141239,201804141546
26773,04/14/2018,656.00,1139,A,TEST,13991771,0,201804140656,201804141139
26773,04/09/2018,800.00,1600,A,TEST,13991771,0,201804090800,201804091600
26773,04/10/2018,735.00,1258,A,TEST,13991771,0,201804100735,201804101258
26773,04/10/2018,1358.00,1905,A,TEST,13991771,0,201804101358,201804101905
26773,04/11/2018,925.00,1318,A,TEST,13991771,0,201804110925,201804111318
26778,04/09/2018,1600.00,1831,A,TEST,12997184,0,201804091600,201804091831
26778,04/09/2018,900.00,1530,A,TEST,12997184,0,201804090900,201804091530
26778,04/09/2018,412.00,0830,A,TEST,12997184,0,201804090412,201804090830
26778,04/10/2018,1430.00,1834,A,TEST,12997184,0,201804101430,201804101834
26778,04/10/2018,930.00,1400,A,TEST,12997184,0,201804100930,201804101400
26778,04/10/2018,404.00,0900,A,TEST,12997184,0,201804100404,201804100900
26778,04/11/2018,930.00,1430,A,TEST,12997184,0,201804110930,201804111430
26778,04/11/2018,1500.00,1741,A,TEST,12997184,0,201804111500,201804111741
26778,04/11/2018,423.00,0900,A,TEST,12997184,0,201804110423,201804110900
26778,04/12/2018,425.00,0900,A,TEST,12997184,0,201804120425,201804120900
26778,04/12/2018,930.00,1600,A,TEST,12997184,0,201804120930,201804121600
26778,04/13/2018,1630.00,1844,A,TEST,12997184,0,201804131630,201804131844
26778,04/13/2018,930.00,1600,A,TEST,12997184,0,201804130930,201804131600
26778,04/13/2018,410.00,0900,A,TEST,12997184,0,201804130410,201804130900
26786,04/09/2018,1630.00,1753,A,TEST,12997186,0,201804091630,201804091753
26786,04/09/2018,930.00,1600,A,TEST,12997186,0,201804090930,201804091600
26786,04/09/2018,352.00,0900,A,TEST,12997186,0,201804090352,201804090900
26786,04/10/2018,1630.00,1800,A,TEST,12997186,0,201804101630,201804101800
26786,04/10/2018,930.00,1600,A,TEST,12997186,0,201804100930,201804101600
26786,04/10/2018,357.00,0900,A,TEST,12997186,0,201804100357,201804100900
26786,04/11/2018,930.00,1513,A,TEST,12997186,0,201804110930,201804111513
26786,04/11/2018,357.00,0900,A,TEST,12997186,0,201804110357,201804110900
26786,04/12/2018,930.00,1600,A,TEST,12997186,0,201804120930,201804121600
26786,04/12/2018,1630.00,1735,A,TEST,12997186,0,201804121630,201804121735
26786,04/12/2018,408.00,0900,A,TEST,12997186,0,201804120408,201804120900
26786,04/13/2018,1630.00,1744,A,TEST,12997186,0,201804131630,201804131744
26786,04/13/2018,930.00,1600,A,TEST,12997186,0,201804130930,201804131600
26786,04/13/2018,358.00,0900,A,TEST,12997186,0,201804130358,201804130900
26792,04/09/2018,930.00,1544,A,TEST,12997188,0,201804090930,201804091544
26792,04/09/2018,442.00,0900,A,TEST,12997188,0,201804090442,201804090900
26792,04/10/2018,430.00,0900,A,TEST,12997188,0,201804100430,201804100900
26792,04/10/2018,930.00,1700,A,TEST,12997188,0,201804100930,201804101700
26792,04/11/2018,930.00,1600,A,TEST,12997188,0,201804110930,201804111600
26792,04/11/2018,436.00,0900,A,TEST,12997188,0,201804110436,201804110900
26792,04/12/2018,1200.00,Z,A,TEST,12997188,0,,
26792,04/13/2018,800.00,1516,A,TEST,12997188,0,201804130800,201804131516
26792,04/13/2018,241.00,0730,A,TEST,12997188,0,201804130241,201804130730
26792,04/14/2018,800.00,1211,A,TEST,12997188,0,201804140800,201804141211
26792,04/14/2018,443.00,0730,A,TEST,12997188,0,201804140443,201804140730
26793,04/09/2018,745.00,1138,A,TEST,12837036,0,201804090745,201804091138
26793,04/09/2018,1238.00,1653,A,TEST,12837036,0,201804091238,201804091653
26793,04/10/2018,655.00,1134,A,TEST,12837036,0,201804100655,201804101134
26793,04/10/2018,1237.00,1905,A,TEST,12837036,0,201804101237,201804101905
26793,04/11/2018,926.00,1319,A,TEST,12837036,0,201804110926,201804111319
26793,04/11/2018,1418.00,1850,A,TEST,12837036,0,201804111418,201804111850
26793,04/12/2018,930.00,1730,A,TEST,12837036,0,201804120930,201804121730
26793,04/13/2018,925.00,1317,A,TEST,12837036,0,201804130925,201804131317
26793,04/13/2018,1416.00,1903,A,TEST,12837036,0,201804131416,201804131903
26793,04/14/2018,656.00,1301,A,TEST,12837036,0,201804140656,201804141301
26793,04/14/2018,1400.00,1801,A,TEST,12837036,0,201804141400,201804141801
26798,04/09/2018,2100.00,0120,A,TEST,12997178,0,201804092100,201804090120
26798,04/09/2018,150.00,0530,A,TEST,12997178,0,201804090150,201804090530
26798,04/10/2018,134.00,0530,A,TEST,12997178,0,201804100134,201804100530
26798,04/10/2018,2055.00,0104,A,TEST,12997178,0,201804102055,201804100104
26798,04/11/2018,1858.00,2308,A,TEST,12997178,0,201804111858,201804112308
26798,04/11/2018,2338.00,0601,A,TEST,12997178,0,201804112338,201804110601
26798,04/12/2018,1200.00,Z,A,TEST,12997178,0,,
26798,04/13/2018,2056.00,0110,A,TEST,12997178,0,201804132056,201804130110
26798,04/13/2018,140.00,0530,A,TEST,12997178,0,201804130140,201804130530
26800,04/09/2018,500.00,1300,A,TEST,12997123,0,201804090500,201804091300
26800,04/10/2018,500.00,1300,A,TEST,12997123,0,201804100500,201804101300
26800,04/11/2018,500.00,1300,A,TEST,12997123,0,201804110500,201804111300
26800,04/12/2018,500.00,1300,A,TEST,12997123,0,201804120500,201804121300
26800,04/13/2018,500.00,1300,A,TEST,12997123,0,201804130500,201804131300
26808,04/14/2018,606.00,1126,A,TEST,12997326,0,201804140606,201804141126
26808,04/09/2018,1200.00,Z,A,TEST,12997326,0,,
26808,04/10/2018,930.00,1643,A,TEST,12997326,0,201804100930,201804101643
26808,04/10/2018,522.00,0900,A,TEST,12997326,0,201804100522,201804100900
26808,04/11/2018,930.00,1536,A,TEST,12997326,0,201804110930,201804111536
26808,04/11/2018,545.00,0900,A,TEST,12997326,0,201804110545,201804110900
26808,04/12/2018,534.00,0900,A,TEST,12997326,0,201804120534,201804120900
26808,04/12/2018,930.00,1800,A,TEST,12997326,0,201804120930,201804121800
26808,04/13/2018,930.00,1500,A,TEST,12997326,0,201804130930,201804131500
26808,04/13/2018,1530.00,1905,A,TEST,12997326,0,201804131530,201804131905
26808,04/13/2018,535.00,0900,A,TEST,12997326,0,201804130535,201804130900
26812,04/09/2018,1455.00,1912,A,TEST,12997320,0,201804091455,201804091912
26812,04/09/2018,1941.00,0004,A,TEST,12997320,0,201804091941,201804090004
26812,04/10/2018,1457.00,1915,A,TEST,12997320,0,201804101457,201804101915
26812,04/10/2018,1943.00,0101,A,TEST,12997320,0,201804101943,201804100101
26812,04/11/2018,1455.00,1907,A,TEST,12997320,0,201804111455,201804111907
26812,04/11/2018,1938.00,0045,A,TEST,12997320,0,201804111938,201804110045
26812,04/12/2018,1502.00,1913,A,TEST,12997320,0,201804121502,201804121913
26812,04/12/2018,1942.00,2334,A,TEST,12997320,0,201804121942,201804122334
26812,04/13/2018,1355.00,1810,A,TEST,12997320,0,201804131355,201804131810
26812,04/13/2018,1841.00,2236,A,TEST,12997320,0,201804131841,201804132236
26812,04/14/2018,655.00,1104,A,TEST,12997320,0,201804140655,201804141104
26812,04/14/2018,1133.00,1415,A,TEST,12997320,0,201804141133,201804141415
26813,04/09/2018,700.00,1034,A,TEST,12997308,0,201804090700,201804091034
26813,04/09/2018,1103.00,1532,A,TEST,12997308,0,201804091103,201804091532
26813,04/10/2018,626.00,1031,A,TEST,12997308,0,201804100626,201804101031
26813,04/10/2018,1101.00,1505,A,TEST,12997308,0,201804101101,201804101505
26813,04/11/2018,628.00,1031,A,TEST,12997308,0,201804110628,201804111031
26813,04/11/2018,1101.00,1504,A,TEST,12997308,0,201804111101,201804111504
26813,04/12/2018,629.00,1032,A,TEST,12997308,0,201804120629,201804121032
26813,04/12/2018,1102.00,1504,A,TEST,12997308,0,201804121102,201804121504
26813,04/13/2018,557.00,1003,A,TEST,12997308,0,201804130557,201804131003
26813,04/13/2018,1033.00,1433,A,TEST,12997308,0,201804131033,201804131433
26813,04/14/2018,656.00,1100,A,TEST,12997308,0,201804140656,201804141100
26813,04/14/2018,1130.00,1305,A,TEST,12997308,0,201804141130,201804141305
26822,04/09/2018,1000.00,1648,A,TEST,12997315,0,201804091000,201804091648
26822,04/09/2018,431.00,0930,A,TEST,12997315,0,201804090431,201804090930
26822,04/10/2018,1000.00,1648,A,TEST,12997315,0,201804101000,201804101648
26822,04/10/2018,437.00,0930,A,TEST,12997315,0,201804100437,201804100930
26822,04/11/2018,1000.00,1446,A,TEST,12997315,0,201804111000,201804111446
26822,04/11/2018,436.00,0930,A,TEST,12997315,0,201804110436,201804110930
26822,04/12/2018,1000.00,1545,A,TEST,12997315,0,201804121000,201804121545
26822,04/12/2018,438.00,0930,A,TEST,12997315,0,201804120438,201804120930
26822,04/13/2018,1000.00,1600,A,TEST,12997315,0,201804131000,201804131600
26822,04/13/2018,445.00,0930,A,TEST,12997315,0,201804130445,201804130930
26822,04/14/2018,1200.00,Z,A,TEST,12997315,0,,
26827,04/09/2018,1149.00,1542,A,TEST,12997196,0,201804091149,201804091542
26827,04/09/2018,1612.00,2235,A,TEST,12997196,0,201804091612,201804092235
26827,04/10/2018,1351.00,1730,A,TEST,12997196,0,201804101351,201804101730
26827,04/10/2018,1800.00,0030,A,TEST,12997196,0,201804101800,201804100030
26827,04/11/2018,1346.00,1730,A,TEST,12997196,0,201804111346,201804111730
26827,04/11/2018,1800.00,0015,A,TEST,12997196,0,201804111800,201804110015
26827,04/12/2018,1346.00,1730,A,TEST,12997196,0,201804121346,201804121730
26827,04/12/2018,1800.00,0003,A,TEST,12997196,0,201804121800,201804120003
26827,04/13/2018,1345.00,1730,A,TEST,12997196,0,201804131345,201804131730
26827,04/13/2018,1800.00,2301,A,TEST,12997196,0,201804131800,201804132301
26827,04/14/2018,922.00,1430,A,TEST,12997196,0,201804140922,201804141430
26830,04/09/2018,1413.00,1829,A,TEST,12997310,0,201804091413,201804091829
26830,04/09/2018,631.00,1343,A,TEST,12997310,0,201804090631,201804091343
26830,04/10/2018,1315.00,1845,A,TEST,12997310,0,201804101315,201804101845
26830,04/10/2018,632.00,1245,A,TEST,12997310,0,201804100632,201804101245
26830,04/10/2018,1915.00,1916,A,TEST,12997310,0,201804101915,201804101916
26830,04/11/2018,1205.00,1829,A,TEST,12997310,0,201804111205,201804111829
26830,04/11/2018,630.00,1135,A,TEST,12997310,0,201804110630,201804111135
26830,04/12/2018,1245.00,1746,A,TEST,12997310,0,201804121245,201804121746
26830,04/12/2018,626.00,1215,A,TEST,12997310,0,201804120626,201804121215
26830,04/13/2018,1342.00,1829,A,TEST,12997310,0,201804131342,201804131829
26830,04/13/2018,631.00,1312,A,TEST,12997310,0,201804130631,201804131312
26836,04/09/2018,1030.00,1728,A,TEST,12997278,0,201804091030,201804091728
26836,04/09/2018,501.00,1000,A,TEST,12997278,0,201804090501,201804091000
26836,04/10/2018,505.00,1000,A,TEST,12997278,0,201804100505,201804101000
26836,04/10/2018,1530.00,1757,A,TEST,12997278,0,201804101530,201804101757
26836,04/10/2018,1030.00,1500,A,TEST,12997278,0,201804101030,201804101500
26836,04/11/2018,1030.00,1525,A,TEST,12997278,0,201804111030,201804111525
26836,04/11/2018,432.00,1000,A,TEST,12997278,0,201804110432,201804111000
26836,04/12/2018,1030.00,1406,A,TEST,12997278,0,201804121030,201804121406
26836,04/12/2018,504.00,1000,A,TEST,12997278,0,201804120504,201804121000
26836,04/13/2018,1030.00,1724,A,TEST,12997278,0,201804131030,201804131724
26836,04/13/2018,459.00,1000,A,TEST,12997278,0,201804130459,201804131000
26836,04/14/2018,502.00,1054,A,TEST,12997278,0,201804140502,201804141054
26839,04/09/2018,428.00,0930,A,TEST,12997287,0,201804090428,201804090930
26839,04/09/2018,1530.00,1746,A,TEST,12997287,0,201804091530,201804091746
26839,04/09/2018,1000.00,1500,A,TEST,12997287,0,201804091000,201804091500
26839,04/10/2018,1530.00,1750,A,TEST,12997287,0,201804101530,201804101750
26839,04/10/2018,1000.00,1500,A,TEST,12997287,0,201804101000,201804101500
26839,04/10/2018,425.00,0930,A,TEST,12997287,0,201804100425,201804100930
26839,04/11/2018,1000.00,1700,A,TEST,12997287,0,201804111000,201804111700
26839,04/11/2018,427.00,0930,A,TEST,12997287,0,201804110427,201804110930
26839,04/12/2018,1000.00,1700,A,TEST,12997287,0,201804121000,201804121700
26839,04/12/2018,425.00,0930,A,TEST,12997287,0,201804120425,201804120930
26839,04/13/2018,1530.00,1802,A,TEST,12997287,0,201804131530,201804131802
26839,04/13/2018,1000.00,1500,A,TEST,12997287,0,201804131000,201804131500
26839,04/13/2018,426.00,0930,A,TEST,12997287,0,201804130426,201804130930
26839,04/14/2018,1000.00,1151,A,TEST,12997287,0,201804141000,201804141151
26839,04/14/2018,511.00,0930,A,TEST,12997287,0,201804140511,201804140930
26840,04/12/2018,1942.00,0015,A,TEST,13467185,0,201804121942,201804120015
26840,04/13/2018,1357.00,1814,A,TEST,13467185,0,201804131357,201804131814
26840,04/13/2018,1843.00,2300,A,TEST,13467185,0,201804131843,201804132300
26840,04/14/2018,657.00,1109,A,TEST,13467185,0,201804140657,201804141109
26840,04/14/2018,1139.00,1415,A,TEST,13467185,0,201804141139,201804141415
26840,04/09/2018,1457.00,1910,A,TEST,13467185,0,201804091457,201804091910
26840,04/09/2018,1941.00,0004,A,TEST,13467185,0,201804091941,201804090004
26840,04/10/2018,1458.00,1911,A,TEST,13467185,0,201804101458,201804101911
26840,04/10/2018,1943.00,0018,A,TEST,13467185,0,201804101943,201804100018
26840,04/11/2018,1455.00,1910,A,TEST,13467185,0,201804111455,201804111910
26840,04/11/2018,1939.00,0015,A,TEST,13467185,0,201804111939,201804110015
26840,04/12/2018,1457.00,1912,A,TEST,13467185,0,201804121457,201804121912
26841,04/09/2018,800.00,1600,A,TEST,12997262,0,201804090800,201804091600
26841,04/10/2018,800.00,1200,A,TEST,12997262,0,201804100800,201804101200
26841,04/10/2018,1230.00,1700,A,TEST,12997262,0,201804101230,201804101700
26841,04/11/2018,1230.00,1630,A,TEST,12997262,0,201804111230,201804111630
26841,04/11/2018,800.00,1200,A,TEST,12997262,0,201804110800,201804111200
26841,04/12/2018,800.00,1200,A,TEST,12997262,0,201804120800,201804121200
26841,04/12/2018,1230.00,1630,A,TEST,12997262,0,201804121230,201804121630
26841,04/13/2018,1230.00,1630,A,TEST,12997262,0,201804131230,201804131630
26841,04/13/2018,800.00,1200,A,TEST,12997262,0,201804130800,201804131200
26841,04/14/2018,800.00,1200,A,TEST,12997262,0,201804140800,201804141200
26841,04/14/2018,1230.00,1630,A,TEST,12997262,0,201804141230,201804141630
26842,04/09/2018,800.00,1600,A,TEST,12997263,0,201804090800,201804091600
26842,04/10/2018,800.00,1630,A,TEST,12997263,0,201804100800,201804101630
26842,04/11/2018,800.00,1630,A,TEST,12997263,0,201804110800,201804111630
26842,04/12/2018,800.00,1630,A,TEST,12997263,0,201804120800,201804121630
26842,04/13/2018,800.00,1630,A,TEST,12997263,0,201804130800,201804131630
26842,04/14/2018,800.00,1630,A,TEST,12997263,0,201804140800,201804141630
26845,04/09/2018,1030.00,1714,A,TEST,12996924,0,201804091030,201804091714
26845,04/09/2018,542.00,1000,A,TEST,12996924,0,201804090542,201804091000
26845,04/10/2018,1030.00,1654,A,TEST,12996924,0,201804101030,201804101654
26845,04/10/2018,502.00,1000,A,TEST,12996924,0,201804100502,201804101000
26845,04/11/2018,1030.00,1644,A,TEST,12996924,0,201804111030,201804111644
26845,04/11/2018,540.00,1000,A,TEST,12996924,0,201804110540,201804111000
26845,04/12/2018,1030.00,1607,A,TEST,12996924,0,201804121030,201804121607
26845,04/12/2018,537.00,1000,A,TEST,12996924,0,201804120537,201804121000
26845,04/13/2018,1030.00,1755,A,TEST,12996924,0,201804131030,201804131755
26845,04/13/2018,524.00,1000,A,TEST,12996924,0,201804130524,201804131000
26845,04/15/2018,500.00,1000,A,TEST,12996924,0,201804150500,201804151000
26845,04/15/2018,1030.00,1330,A,TEST,12996924,0,201804151030,201804151330
26848,04/09/2018,1030.00,1600,A,TEST,12997204,0,201804091030,201804091600
26848,04/09/2018,1630.00,1915,A,TEST,12997204,0,201804091630,201804091915
26848,04/09/2018,559.00,1000,A,TEST,12997204,0,201804090559,201804091000
26848,04/10/2018,1030.00,1814,A,TEST,12997204,0,201804101030,201804101814
26848,04/10/2018,602.00,1000,A,TEST,12997204,0,201804100602,201804101000
26848,04/11/2018,1030.00,1822,A,TEST,12997204,0,201804111030,201804111822
26848,04/11/2018,557.00,1000,A,TEST,12997204,0,201804110557,201804111000
26848,04/12/2018,1200.00,Z,A,TEST,12997204,0,,
26848,04/13/2018,1030.00,1844,A,TEST,12997204,0,201804131030,201804131844
26848,04/13/2018,614.00,1000,A,TEST,12997204,0,201804130614,201804131000
26848,04/14/2018,1030.00,1146,A,TEST,12997204,0,201804141030,201804141146
26848,04/14/2018,600.00,1000,A,TEST,12997204,0,201804140600,201804141000
26850,04/09/2018,1530.00,1909,A,TEST,12997288,0,201804091530,201804091909
26850,04/09/2018,1030.00,1500,A,TEST,12997288,0,201804091030,201804091500
26850,04/09/2018,616.00,1000,A,TEST,12997288,0,201804090616,201804091000
26850,04/10/2018,616.00,1000,A,TEST,12997288,0,201804100616,201804101000
26850,04/10/2018,1030.00,1801,A,TEST,12997288,0,201804101030,201804101801
26850,04/11/2018,1030.00,1801,A,TEST,12997288,0,201804111030,201804111801
26850,04/11/2018,600.00,1000,A,TEST,12997288,0,201804110600,201804111000
26850,04/12/2018,1030.00,1757,A,TEST,12997288,0,201804121030,201804121757
26850,04/12/2018,615.00,1000,A,TEST,12997288,0,201804120615,201804121000
26850,04/13/2018,1030.00,1840,A,TEST,12997288,0,201804131030,201804131840
26850,04/13/2018,611.00,1000,A,TEST,12997288,0,201804130611,201804131000
26850,04/14/2018,1200.00,Z,A,TEST,12997288,0,,
26854,04/09/2018,1100.00,1804,A,TEST,12997205,0,201804091100,201804091804
26854,04/09/2018,527.00,1030,A,TEST,12997205,0,201804090527,201804091030
26854,04/10/2018,1100.00,1715,A,TEST,12997205,0,201804101100,201804101715
26854,04/10/2018,527.00,1030,A,TEST,12997205,0,201804100527,201804101030
26854,04/11/2018,1100.00,1802,A,TEST,12997205,0,201804111100,201804111802
26854,04/11/2018,534.00,1030,A,TEST,12997205,0,201804110534,201804111030
26854,04/12/2018,1100.00,1600,A,TEST,12997205,0,201804121100,201804121600
26854,04/12/2018,529.00,1030,A,TEST,12997205,0,201804120529,201804121030
26854,04/13/2018,1100.00,1500,A,TEST,12997205,0,201804131100,201804131500
26854,04/13/2018,1530.00,1830,A,TEST,12997205,0,201804131530,201804131830
26854,04/13/2018,529.00,1030,A,TEST,12997205,0,201804130529,201804131030
26854,04/14/2018,1200.00,Z,A,TEST,12997205,0,,
26855,04/09/2018,608.00,0930,A,TEST,12997277,0,201804090608,201804090930
26855,04/09/2018,1000.00,1620,A,TEST,12997277,0,201804091000,201804091620
26855,04/10/2018,1000.00,1622,A,TEST,12997277,0,201804101000,201804101622
26855,04/10/2018,609.00,0930,A,TEST,12997277,0,201804100609,201804100930
26855,04/11/2018,1000.00,1600,A,TEST,12997277,0,201804111000,201804111600
26855,04/11/2018,547.00,0930,A,TEST,12997277,0,201804110547,201804110930
26855,04/12/2018,1000.00,1642,A,TEST,12997277,0,201804121000,201804121642
26855,04/12/2018,600.00,0930,A,TEST,12997277,0,201804120600,201804120930
26855,04/13/2018,1000.00,1631,A,TEST,12997277,0,201804131000,201804131631
26855,04/13/2018,606.00,0930,A,TEST,12997277,0,201804130606,201804130930
26855,04/14/2018,742.00,1227,A,TEST,12997277,0,201804140742,201804141227
26860,04/09/2018,629.00,1122,A,TEST,12997215,0,201804090629,201804091122
26860,04/09/2018,1154.00,1512,A,TEST,12997215,0,201804091154,201804091512
26860,04/10/2018,629.00,1104,A,TEST,12997215,0,201804100629,201804101104
26860,04/10/2018,1136.00,1512,A,TEST,12997215,0,201804101136,201804101512
26860,04/11/2018,629.00,1104,A,TEST,12997215,0,201804110629,201804111104
26860,04/11/2018,1136.00,1502,A,TEST,12997215,0,201804111136,201804111502
26860,04/12/2018,629.00,1110,A,TEST,12997215,0,201804120629,201804121110
26860,04/12/2018,1142.00,1506,A,TEST,12997215,0,201804121142,201804121506
26860,04/13/2018,629.00,1111,A,TEST,12997215,0,201804130629,201804131111
26860,04/13/2018,1143.00,1508,A,TEST,12997215,0,201804131143,201804131508
26860,04/14/2018,700.00,1158,A,TEST,12997215,0,201804140700,201804141158
26860,04/14/2018,1230.00,1443,A,TEST,12997215,0,201804141230,201804141443
26861,04/09/2018,500.00,0930,A,TEST,12997283,0,201804090500,201804090930
26861,04/09/2018,1000.00,1500,A,TEST,12997283,0,201804091000,201804091500
26861,04/10/2018,500.00,0930,A,TEST,12997283,0,201804100500,201804100930
26861,04/10/2018,1000.00,1500,A,TEST,12997283,0,201804101000,201804101500
26861,04/11/2018,500.00,0930,A,TEST,12997283,0,201804110500,201804110930
26861,04/11/2018,1000.00,1400,A,TEST,12997283,0,201804111000,201804111400
26861,04/12/2018,830.00,1500,A,TEST,12997283,0,201804120830,201804121500
26861,04/12/2018,330.00,0800,A,TEST,12997283,0,201804120330,201804120800
26861,04/13/2018,400.00,0830,A,TEST,12997283,0,201804130400,201804130830
26861,04/13/2018,900.00,1400,A,TEST,12997283,0,201804130900,201804131400
26861,04/14/2018,830.00,1348,A,TEST,12997283,0,201804140830,201804141348
26861,04/14/2018,300.00,0800,A,TEST,12997283,0,201804140300,201804140800
26861,04/15/2018,1200.00,Z,A,TEST,12997283,0,,
26868,04/09/2018,1200.00,Z,A,TEST,12997207,0,,
26868,04/10/2018,1030.00,1803,A,TEST,12997207,0,201804101030,201804101803
26868,04/10/2018,617.00,1000,A,TEST,12997207,0,201804100617,201804101000
26868,04/11/2018,1530.00,1833,A,TEST,12997207,0,201804111530,201804111833
26868,04/11/2018,1030.00,1500,A,TEST,12997207,0,201804111030,201804111500
26868,04/11/2018,559.00,1000,A,TEST,12997207,0,201804110559,201804111000
26868,04/12/2018,613.00,1000,A,TEST,12997207,0,201804120613,201804121000
26868,04/12/2018,1030.00,1813,A,TEST,12997207,0,201804121030,201804121813
26868,04/13/2018,1030.00,1500,A,TEST,12997207,0,201804131030,201804131500
26868,04/13/2018,1530.00,1858,A,TEST,12997207,0,201804131530,201804131858
26868,04/13/2018,615.00,1000,A,TEST,12997207,0,201804130615,201804131000
26868,04/14/2018,615.00,1153,A,TEST,12997207,0,201804140615,201804141153
26872,04/09/2018,756.00,1156,A,TEST,13467049,0,201804090756,201804091156
26872,04/09/2018,1256.00,1715,A,TEST,13467049,0,201804091256,201804091715
26872,04/10/2018,759.00,1157,A,TEST,13467049,0,201804100759,201804101157
26872,04/10/2018,1257.00,1704,A,TEST,13467049,0,201804101257,201804101704
26872,04/11/2018,758.00,1155,A,TEST,13467049,0,201804110758,201804111155
26872,04/11/2018,1255.00,1700,A,TEST,13467049,0,201804111255,201804111700
26872,04/12/2018,757.00,1021,A,TEST,13467049,0,201804120757,201804121021
26872,04/12/2018,1121.00,1700,A,TEST,13467049,0,201804121121,201804121700
26872,04/13/2018,759.00,1133,A,TEST,13467049,0,201804130759,201804131133
26872,04/13/2018,1233.00,1706,A,TEST,13467049,0,201804131233,201804131706
26873,04/09/2018,739.00,1142,A,TEST,12997214,0,201804090739,201804091142
26873,04/09/2018,1237.00,1644,A,TEST,12997214,0,201804091237,201804091644
26873,04/10/2018,742.00,1138,A,TEST,12997214,0,201804100742,201804101138
26873,04/10/2018,1233.00,1643,A,TEST,12997214,0,201804101233,201804101643
26873,04/11/2018,743.00,1140,A,TEST,12997214,0,201804110743,201804111140
26873,04/11/2018,1232.00,1638,A,TEST,12997214,0,201804111232,201804111638
26873,04/12/2018,710.00,1134,A,TEST,12997214,0,201804120710,201804121134
26873,04/12/2018,1233.00,1634,A,TEST,12997214,0,201804121233,201804121634
26873,04/13/2018,739.00,1145,A,TEST,12997214,0,201804130739,201804131145
26873,04/13/2018,1245.00,1645,A,TEST,12997214,0,201804131245,201804131645
26874,04/09/2018,1130.00,1630,A,TEST,13889507,0,201804091130,201804091630
26874,04/09/2018,1700.00,1945,A,TEST,13889507,0,201804091700,201804091945
26874,04/09/2018,557.00,1100,A,TEST,13889507,0,201804090557,201804091100
26874,04/10/2018,1100.00,1646,A,TEST,13889507,0,201804101100,201804101646
26874,04/10/2018,556.00,1030,A,TEST,13889507,0,201804100556,201804101030
26874,04/11/2018,527.00,1030,A,TEST,13889507,0,201804110527,201804111030
26874,04/11/2018,1630.00,1858,A,TEST,13889507,0,201804111630,201804111858
26874,04/11/2018,1100.00,1600,A,TEST,13889507,0,201804111100,201804111600
26874,04/12/2018,1100.00,1600,A,TEST,13889507,0,201804121100,201804121600
26874,04/12/2018,1630.00,1900,A,TEST,13889507,0,201804121630,201804121900
